Product,Type,Price,Category
belamrad,Radio receiver,109,radio receiver
belastad,Cabinetry,49,cabinet
belasta,Plan chest,119,cabinet
belastning,Floating shelf,109,shelf
beledsaga,Cupboard,9,cupboard
belevad,Bookcase,9,bookcase
belgare,Jukebox,139,record player
belgisk,Closet,99,closet
belopp,Chess table,89,table
belysning,Futon,229,bed
belåna,Kitchen cabinet,39,cabinet
belåning,Hammock,9,hammock
belåten,Wine rack,34,rack
belåtenhet,Nightstand,29,nightstand
belägen,Bathroom cabinet,29,cabinet
belägenhet,Radio receiver,29,radio receiver
belägg,Daybed,99,bed
beläggning,Hall tree,29,hatstand
belägra,Tuffet,89,room
beläst,Four-poster bed,99,bed
belöna,Radio receiver,49,radio receiver
belöning,Floating shelf,39,shelf
bemanna,Entertainment center,79,hifi system
bemedlad,Cabinetry,69,cabinet
bemyndiga,Baker's rack,44,rack
bemärkelse,Mattress,89,mattress
bemästra,Canopy bed,219,bed
bemödande,Hatstand,39,hatstand
ben,Billiard table,59,table
bena,Cabinetry,79,cabinet
bena,Pantry,109,kitchen
benig,Entertainment center,69,hifi system
bensin,Futon,239,bed
benåda,Entertainment center,109,hifi system
benådning,Hoosier cabinet,39,cabinet
benägen,Murphy bed,89,bed
beordra,Hoosier cabinet,29,cabinet
beprövad,Canopy bed,109,bed
beredd,Platform bed,199,bed
beredning,Infant bed,159,bed
beredskap,Television set,9,television
beredvillig,Bean bag,9,bean bag
berest,Jukebox,139,record player
berg,Futon,189,bed
bergig,Hammock,19,hammock
bergis,Liquor cabinet,49,cabinet
berika,Pantry,49,kitchen
beriktiga,Hammock,9,hammock
berlock,Cupboard,9,cupboard
berså,Hatstand,39,hatstand
berusad,Plan chest,119,cabinet
berusning,Hatstand,9,hatstand
beryktad,Radio receiver,79,radio receiver
berått,Bunk bed,139,bed
beräknande,Murphy bed,229,bed
beräkna,Stipo a bambocci,9,room
beräkning,Billiard table,9,table
berätta,Futon,219,bed
berättare,Billiard table,39,table
berättelse,Footstool,29,footstool
berättigad,Wardrobe,159,wardrobe
berättiga,Hoosier cabinet,9,cabinet
beröm,Nightstand,39,nightstand
berömd,Bookcase,9,bookcase
berömdhet,Waterbed,99,bed
berömmelse,Infant bed,159,bed
beröring,Toddler bed,199,bed
beröva,Plan chest,119,cabinet
besanna,Futon,179,bed
besatt,Footstool,19,footstool
besegla,Gun cabinet,29,cabinet
besegra,Waterbed,109,bed
besiktiga,Bookcase,9,bookcase
besiktning,Billiard table,39,table
besinna,Piano,19,music
besinning,Television set,9,television
besittning,Curio cabinet,149,cabinet
besjäla,Pinball machine,29,arcade
besk,Chifforobe,19,room
beskaffad,Piano,49,music
beskatta,Radio receiver,109,radio receiver
beskattning,Murphy bed,79,bed
besked,Pantry,59,kitchen
beskedlig,Plan chest,99,cabinet
beskickning,Nightstand,29,nightstand
beskrivning,Hall tree,19,hatstand
beskydd,Cupboard,9,cupboard
beskydda,Radio receiver,89,radio receiver
beskyllning,Kitchen cabinet,49,cabinet
beskådande,Radio receiver,29,radio receiver
beskåda,Gun cabinet,39,cabinet
beskäftig,Bathroom cabinet,99,cabinet
beslag,Chest of drawers,99,drawers
beslut,Chifforobe,89,room
besluta,Chest of drawers,29,drawers
besluten,Accubita,29,accubita
beslutsam,Kitchen cabinet,99,cabinet
besläktad,Bookcase,9,bookcase
besparad,Filing cabinet,39,cabinet
bespara,Kitchen cabinet,9,cabinet
besparing,Bunk bed,209,bed
bespisning,Tuffet,79,room
bespotta,Bunk bed,249,bed
bespruta,Four-poster bed,189,bed
best,Piano,59,music
bestialisk,Filing cabinet,89,cabinet
bestick,Entertainment center,109,hifi system
bestickande,Floating shelf,109,shelf
bestickning,Hatstand,29,hatstand
bestraffa,Infant bed,99,bed
bestråla,Baker's rack,14,rack
bestseller,Plan chest,59,cabinet
bestulen,Curio cabinet,39,cabinet
bestyckad,Accubita,59,accubita
bestyckning,Hall tree,59,hatstand
bestående,Curio cabinet,129,cabinet
bestånd,Stipo a bambocci,19,room
beställning,Waterbed,249,bed
bestämd,Hatstand,9,hatstand
bestämmelse,Wine rack,4,rack
beständig,Jukebox,19,record player
bestörtning,Billiard table,69,table
besudlad,Chest of drawers,109,drawers
besutten,Nightstand,29,nightstand
besvara,Infant bed,259,bed
besvikelse,Chifforobe,109,room
besviken,Billiard table,59,table
besvär,Closet,59,closet
besvära,Billiard table,69,table
besvärjelse,Stipo a bambocci,19,room
besvärlig,Wine rack,24,rack
besynnerlig,Bar cabinet,109,cabinet
besättning,Sleigh bed,179,bed
besök,Infant bed,239,bed
besökare,Chifforobe,99,room
betagen,Gun cabinet,39,cabinet
betala,Nightstand,9,nightstand
betalning,Bar cabinet,109,cabinet
beta,Waterbed,259,bed
betecknande,Four-poster bed,209,bed
beteckna,Futon,169,bed
beteende,Cabinetry,129,cabinet
beting,Canopy bed,69,bed
betingad,Bathroom cabinet,29,cabinet
betinga,Television set,9,television
betingelse,Mattress,79,mattress
betjäna,Cupboard,9,cupboard
betjäning,Hall tree,49,hatstand
betona,Hall tree,9,hatstand
betong,Stipo a bambocci,19,room
betoning,Piano,69,music
betraktande,Gun cabinet,39,cabinet
betrakta,Piano,59,music
betraktelse,Hammock,39,hammock
betrodd,Hatstand,19,hatstand
betryckt,Waterbed,239,bed
betryggande,Hatstand,29,hatstand
beträngd,Bar cabinet,59,cabinet
bets,Wine rack,34,rack
betsa,Floating shelf,99,shelf
betsel,Liquor cabinet,39,cabinet
bettleri,Toddler bed,119,bed
betungande,Hammock,39,hammock
betunga,Hall tree,49,hatstand
betvinga,Radio receiver,29,radio receiver
betvivla,Closet,79,closet
betydande,Murphy bed,199,bed
betydelse,Hammock,39,hammock
betydlig,Hall tree,79,hatstand
betyg,Murphy bed,189,bed
betyga,Infant bed,99,bed
betygelse,Jukebox,99,record player
betäckning,Bathroom cabinet,139,cabinet
betänkande,Entertainment center,89,hifi system
betänklig,Bean bag,9,bean bag
betänksam,Pantry,59,kitchen
beundran,Bar cabinet,69,cabinet
beundra,Daybed,139,bed
bevaka,Baker's rack,4,rack
bevandrad,Cupboard,9,cupboard
bevara,Wine rack,24,rack
bevattna,Floating shelf,19,shelf
bevekande,Bathroom cabinet,69,cabinet
beveka,Television set,9,television
bevilja,Toddler bed,129,bed
bevingad,Murphy bed,69,bed
bevis,Billiard table,59,table
bevisa,Baker's rack,44,rack
bevittna,Cabinetry,39,cabinet
bevuxen,Bean bag,9,bean bag
bevåg,Footstool,19,footstool
bevänt,Infant bed,199,bed
beväpna,Kitchen cabinet,29,cabinet
bevärdiga,Gun cabinet,19,cabinet
bibel,Waterbed,169,bed
bibliofil,Chifforobe,139,room
bibliotek,Hatstand,9,hatstand
bibringa,Billiard table,9,table
bida,Piano,9,music
bidrag,Jukebox,9,record player
biennal,Filing cabinet,119,cabinet
bifall,Sleigh bed,199,bed
biff,Closet,9,closet
bifoga,Mattress,119,mattress
bigami,Pinball machine,69,arcade
bigarrå,Infant bed,109,bed
bigott,Platform bed,239,bed
bihang,Jukebox,29,record player
bihåla,Hatstand,39,hatstand
bikarbonat,Cupboard,9,cupboard
bikini,Waterbed,169,bed
bikt,Cabinetry,99,cabinet
bikta,Filing cabinet,9,cabinet
bil,Entertainment center,29,hifi system
bila,Gun cabinet,79,cabinet
bilaga,Bean bag,9,bean bag
bila,Plan chest,139,cabinet
bilateral,Toddler bed,89,bed
bild,Murphy bed,119,bed
bildad,Accubita,49,accubita
bilda,Hammock,39,hammock
bildlig,Television set,9,television
bildning,Sleigh bed,179,bed
bilism,Futon,219,bed
bilist,Chess table,99,table
biljard,Television set,9,television
biljett,Curio cabinet,69,cabinet
biljon,Chifforobe,149,room
billig,Wardrobe,139,wardrobe
binda,Filing cabinet,29,cabinet
bindel,Bean bag,9,bean bag
bindning,Daybed,229,bed
binge,Floating shelf,39,shelf
bingo,Entertainment center,109,hifi system
binär,Pantry,49,kitchen
bio,Daybed,139,bed
biodynamisk,Sleigh bed,79,bed
biograf,Plant stand,39,potted plant
biografi,Hatstand,19,hatstand
biolog,Pinball machine,49,arcade
biologi,Mattress,89,mattress
bira,Accubita,99,accubita
bisarr,Gun cabinet,59,cabinet
bisittare,Chifforobe,119,room
biskop,Baker's rack,4,rack
bismak,Hatstand,9,hatstand
bister,Baker's rack,44,rack
bistro,Wine rack,44,rack
bistånd,Chess table,99,table
bitande,Chest of drawers,79,drawers
biträde,Bar cabinet,59,cabinet
bitsk,Infant bed,239,bed
bitter,Bookcase,9,bookcase
biverkning,Stipo a bambocci,19,room
bjudning,Cabinetry,19,cabinet
bjälke,Billiard table,9,table
bjällra,Gun cabinet,89,cabinet
bjässe,Chest of drawers,69,drawers
björk,Cupboard,9,cupboard
björn,Tuffet,109,room
black,Futon,239,bed
blackout,Jukebox,89,record player
blad,Radio receiver,79,radio receiver
bladdra,Tuffet,69,room
blaj,Hall tree,89,hatstand
blamera,Cabinetry,59,cabinet
blanda,Liquor cabinet,19,cabinet
blandning,Cabinetry,59,cabinet
blank,Chess table,79,table
blankett,Filing cabinet,39,cabinet
blanko,Nightstand,9,nightstand
blaserad,Baker's rack,14,rack
blask,Kitchen cabinet,69,cabinet
blaska,Closet,149,closet
blast,Entertainment center,99,hifi system
blazer,Entertainment center,99,hifi system
bleck,Tuffet,89,room
blek,Futon,259,bed
blekna,Accubita,69,accubita
blessyr,Pinball machine,169,arcade
blick,Infant bed,149,bed
blicka,Liquor cabinet,19,cabinet
blid,Bunk bed,229,bed
blidka,Kitchen cabinet,19,cabinet
blind,Infant bed,109,bed
blinka,Gun cabinet,69,cabinet
blinker,Hatstand,29,hatstand
blixt,Daybed,109,bed
blixtra,Bathroom cabinet,109,cabinet
block,Entertainment center,19,hifi system
blockad,Chifforobe,119,room
blockerad,Chest of drawers,29,drawers
blockera,Plant stand,9,potted plant
blod,Futon,139,bed
blodig,Hoosier cabinet,19,cabinet
blom,Radio receiver,109,radio receiver
blomma,Toddler bed,219,bed
blomma,Daybed,229,bed
blommig,Footstool,9,footstool
blomster,Liquor cabinet,9,cabinet
blomstra,Entertainment center,19,hifi system
blond,Cabinetry,29,cabinet
blondin,Accubita,49,accubita
bloss,Bathroom cabinet,129,cabinet
blossa,Chifforobe,29,room
blot,Wine rack,44,rack
blotta,Bean bag,9,bean bag
blotta,Chess table,99,table
blottare,Plan chest,89,cabinet
blues,Four-poster bed,259,bed
bluff,Filing cabinet,129,cabinet
bluffa,Bathroom cabinet,99,cabinet
blund,Toddler bed,239,bed
blunda,Curio cabinet,59,cabinet
blunder,Futon,199,bed
blus,Daybed,159,bed
bly,Filing cabinet,59,cabinet
blyerts,Chifforobe,9,room
blyg,Waterbed,209,bed
blygd,Chess table,19,table
blygsam,Television set,9,television
blygsel,Filing cabinet,129,cabinet
blå,Hoosier cabinet,29,cabinet
blåbär,Toddler bed,69,bed
blåna,Accubita,119,accubita
blåsa,Footstool,9,footstool
blåsare,Toddler bed,119,bed
blåsig,Sleigh bed,109,bed
blåsning,Curio cabinet,149,cabinet
blåst,Television set,9,television
bläck,Canopy bed,219,bed
bläddra,Kitchen cabinet,19,cabinet
bländande,Television set,9,television
blända,Wine rack,34,rack
blödig,Wine rack,14,rack
blödning,Cabinetry,69,cabinet
blöja,Infant bed,229,bed
blöta,Hammock,49,hammock
bo,Chess table,39,table
bobin,Waterbed,219,bed
bock,Hatstand,19,hatstand
bocka,Mattress,89,mattress
bod,Wine rack,44,rack
boett,Tuffet,69,room
bog,Mattress,19,mattress
bogsera,Cabinetry,9,cabinet
bohag,Billiard table,49,table
bohem,Bookcase,9,bookcase
boj,Toddler bed,99,bed
boja,Pinball machine,129,arcade
bojkott,Hoosier cabinet,39,cabinet
bojkotta,Hammock,9,hammock
boka,Gun cabinet,29,cabinet
bokstav,Filing cabinet,19,cabinet
bokstavera,Gun cabinet,39,cabinet
bokstavlig,Baker's rack,4,rack
bolag,Gun cabinet,29,cabinet
boliner,Bunk bed,209,bed
boll,Nightstand,29,nightstand
bolla,Filing cabinet,119,cabinet
bolma,Bunk bed,89,bed
bolsjevik,Bathroom cabinet,99,cabinet
bolster,Canopy bed,109,bed
bom,Television set,9,television
bomb,Murphy bed,189,bed
bomba,Closet,9,closet
bombardera,Baker's rack,24,rack
bombastisk,Floating shelf,79,shelf
bombning,Pantry,119,kitchen
bomma,Tuffet,59,room
bomull,Wine rack,24,rack
bonad,Gun cabinet,39,cabinet
bona,Mattress,129,mattress
bonde,Curio cabinet,69,cabinet
bondsk,Kitchen cabinet,89,cabinet
boning,Cabinetry,79,cabinet
bonus,Entertainment center,79,hifi system
boom,Pinball machine,59,arcade
boots,Closet,39,closet
bord,Four-poster bed,179,bed
borda,Bar cabinet,129,cabinet
bordell,Chifforobe,9,room
boren,Waterbed,119,bed
borg,Murphy bed,99,bed
borga,Baker's rack,24,rack
borgare,Curio cabinet,149,cabinet
borgen,Four-poster bed,69,bed
borgenär,Four-poster bed,149,bed
borgerlig,Floating shelf,59,shelf
borr,Bean bag,9,bean bag
borra,Four-poster bed,79,bed
borrigg,Floating shelf,59,shelf
borrning,Wine rack,34,rack
borst,Billiard table,59,table
borsta,Nightstand,39,nightstand
borste,Hatstand,29,hatstand
borterst,Radio receiver,119,radio receiver
bortre,Curio cabinet,19,cabinet
boskap,Futon,189,bed
boss,Curio cabinet,109,cabinet
bostad,Bathroom cabinet,119,cabinet
botanik,Cabinetry,9,cabinet
bota,Liquor cabinet,49,cabinet
botten,Tuffet,19,room
boulevard,Cupboard,9,cupboard
bov,Billiard table,19,table
bovete,Four-poster bed,159,bed
bowling,Pinball machine,19,arcade
box,Entertainment center,29,hifi system
boxare,Accubita,139,accubita
boxning,Murphy bed,219,bed
bracka,Bathroom cabinet,89,cabinet
bragd,Jukebox,119,record player
brak,Floating shelf,59,shelf
bralla,Pinball machine,39,arcade
brallor,Accubita,19,accubita
brand,Bunk bed,179,bed
bransch,Liquor cabinet,69,cabinet
brasa,Four-poster bed,159,bed
braskande,Filing cabinet,119,cabinet
brass,Infant bed,79,bed
brasserie,Stipo a bambocci,29,room
bravad,Four-poster bed,169,bed
bravur,Sleigh bed,209,bed
bred,Entertainment center,89,hifi system
bredbar,Plan chest,119,cabinet
bredd,Plan chest,19,cabinet
bredda,Stipo a bambocci,29,room
brev,Closet,9,closet
bricka,Futon,159,bed
bridge,Baker's rack,34,rack
brigad,Futon,259,bed
briljans,Curio cabinet,39,cabinet
briljera,Canopy bed,129,bed
brillor,Closet,99,closet
bringa,Bathroom cabinet,119,cabinet
bringa,Canopy bed,89,bed
brink,Infant bed,79,bed
bris,Bar cabinet,19,cabinet
brisera,Baker's rack,24,rack
brist,Hatstand,29,hatstand
brits,Waterbed,69,bed
britt,Nightstand,29,nightstand
brittisk,Curio cabinet,159,cabinet
brittsommar,Wardrobe,29,wardrobe
bro,Chess table,139,table
broccoli,Hammock,39,hammock
brodera,Four-poster bed,239,bed
broderskap,Cupboard,9,cupboard
broiler,Chest of drawers,99,drawers
brokig,Pantry,39,kitchen
broms,Tuffet,19,room
bromsa,Jukebox,79,record player
bronkit,Floating shelf,89,shelf
brons,Four-poster bed,99,bed
bror,Chifforobe,139,room
brorsa,Hall tree,59,hatstand
brosch,Curio cabinet,109,cabinet
broschyr,Waterbed,139,bed
brosk,Hammock,29,hammock
brott,Pantry,119,kitchen
brottare,Canopy bed,129,bed
brottning,Chess table,29,table
brottslig,Bathroom cabinet,39,cabinet
brottsling,Canopy bed,69,bed
brud,Footstool,29,footstool
brudgum,Infant bed,179,bed
brudtärna,Wardrobe,169,wardrobe
bruk,Hall tree,59,hatstand
bruka,Kitchen cabinet,9,cabinet
bruklig,Four-poster bed,139,bed
brumma,Pinball machine,19,arcade
brun,Entertainment center,49,hifi system
brunch,Bean bag,9,bean bag
brunett,Infant bed,179,bed
brunn,Wine rack,44,rack
brunst,Chest of drawers,69,drawers
brus,Bean bag,9,bean bag
brusa,Hall tree,79,hatstand
brutal,Mattress,9,mattress
brutto,Chest of drawers,129,drawers
bryderi,Bathroom cabinet,99,cabinet
brygd,Entertainment center,109,hifi system
brygga,Television set,9,television
bryggare,Tuffet,39,room
bryggeri,Baker's rack,24,rack
bryn,Plant stand,39,potted plant
bryne,Canopy bed,259,bed
brysk,Filing cabinet,69,cabinet
brytning,Platform bed,89,bed
bråck,Chess table,19,table
bråd,Baker's rack,14,rack
brådis,Hatstand,29,hatstand
brådska,Billiard table,69,table
brådskande,Curio cabinet,9,cabinet
bråk,Bar cabinet,59,cabinet
bråka,Tuffet,99,room
bråkig,Jukebox,29,record player
bråte,Radio receiver,99,radio receiver
bräcklig,Hammock,39,hammock
bräckt,Hoosier cabinet,19,cabinet
bräda,Wine rack,24,rack
brädd,Waterbed,209,bed
bräde,Pinball machine,9,arcade
bräm,Hatstand,9,hatstand
brännande,Futon,109,bed
bränd,Cabinetry,49,cabinet
brännbar,Kitchen cabinet,99,cabinet
brännboll,Piano,69,music
bränning,Bunk bed,89,bed
bränsle,Bookcase,9,bookcase
bräsch,Pinball machine,99,arcade
brätte,Billiard table,19,table
bröd,Gun cabinet,69,cabinet
brödraskap,Chest of drawers,99,drawers
bröllop,Futon,229,bed
bröst,Television set,9,television
bua,Cupboard,9,cupboard
bubbla,Plan chest,39,cabinet
bubbla,Entertainment center,9,hifi system
buckla,Cabinetry,49,cabinet
buckla,Four-poster bed,99,bed
bucklig,Waterbed,89,bed
bud,Bar cabinet,99,cabinet
buddism,Nightstand,49,nightstand
budget,Bookcase,9,bookcase
budo,Curio cabinet,129,cabinet
budskap,Kitchen cabinet,19,cabinet
buffert,Piano,69,music
buk,Kitchen cabinet,99,cabinet
bukett,Piano,29,music
bukig,Four-poster bed,259,bed
buktig,Entertainment center,49,hifi system
bula,Stipo a bambocci,9,room
bulgar,Nightstand,9,nightstand
bulgarisk,Bathroom cabinet,99,cabinet
buljong,Bookcase,9,bookcase
bulla,Cabinetry,9,cabinet
bulldogg,Television set,9,television
bulle,Pantry,9,kitchen
buller,Daybed,199,bed
bulletin,Hammock,49,hammock
bullra,Toddler bed,249,bed
bullrig,Canopy bed,229,bed
bulnad,Wine rack,14,rack
bult,Waterbed,79,bed
bulta,Four-poster bed,119,bed
bulvan,Toddler bed,159,bed
bumerang,Plan chest,69,cabinet
bumling,Hatstand,19,hatstand
bungalow,Curio cabinet,79,cabinet
bunke,Radio receiver,79,radio receiver
bunker,Bunk bed,89,bed
bunkra,Nightstand,19,nightstand
bunt,Closet,49,closet
bunta,Baker's rack,4,rack
bur,Murphy bed,159,bed
burdus,Canopy bed,259,bed
burgen,Four-poster bed,89,bed
burk,Closet,109,closet
burlesk,Bean bag,9,bean bag
burspråk,Baker's rack,24,rack
bus,Canopy bed,139,bed
busa,Bathroom cabinet,139,cabinet
buse,Wardrobe,129,wardrobe
bush,Gun cabinet,9,cabinet
busig,Sleigh bed,259,bed
business,Baker's rack,14,rack
buskage,Piano,39,music
buske,Chest of drawers,59,drawers
buskis,Hatstand,39,hatstand
buss,Canopy bed,199,bed
bussa,Four-poster bed,199,bed
bussig,Tuffet,119,room
butelj,Accubita,19,accubita
butik,Wine rack,4,rack
butter,Filing cabinet,69,cabinet
by,Piano,19,music
bygd,Floating shelf,49,shelf
bygel,Hatstand,19,hatstand
bygge,Floating shelf,59,shelf
byggnad,Billiard table,9,table
byggnation,Mattress,9,mattress
byig,Bathroom cabinet,109,cabinet
byk,Floating shelf,29,shelf
byling,Baker's rack,4,rack
bylte,Cabinetry,29,cabinet
byracka,Footstool,29,footstool
byråkrati,Stipo a bambocci,29,room
byråkratisk,Television set,9,television
byst,Bunk bed,139,bed
byxa,Plan chest,69,cabinet
båda,Four-poster bed,209,bed
båg,Plan chest,59,cabinet
båge,Four-poster bed,259,bed
bågna,Canopy bed,209,bed
bålverk,Television set,9,television
bång,Billiard table,49,table
bångstyrig,Filing cabinet,129,cabinet
bår,Wine rack,24,rack
bård,Kitchen cabinet,79,cabinet
bås,Accubita,79,accubita
båt,Hall tree,69,hatstand
bäck,Murphy bed,209,bed
bäcken,Curio cabinet,89,cabinet
bädd,Hammock,29,hammock
bädda,Cupboard,9,cupboard
bägare,Plan chest,99,cabinet
bälg,Cabinetry,109,cabinet
bälte,Jukebox,129,record player
bänk,Jukebox,9,record player
bärare,Hoosier cabinet,49,cabinet
bärga,Entertainment center,99,hifi system
bärgning,Piano,39,music
bärighet,Futon,169,bed
bäring,Cabinetry,39,cabinet
bärkraft,Chest of drawers,39,drawers
bärnsten,Accubita,89,accubita
bärsa,Billiard table,39,table
bäst,Infant bed,159,bed
bästis,Four-poster bed,169,bed
bättre,Curio cabinet,99,cabinet
bättring,Tuffet,129,room
bävan,Closet,119,closet
bäva,Plant stand,19,potted plant
bäver,Wardrobe,39,wardrobe
böckling,Pinball machine,99,arcade
bödel,Hoosier cabinet,29,cabinet
bög,Gun cabinet,9,cabinet
böjelse,Murphy bed,219,bed
böjlig,Chess table,139,table
böjning,Plan chest,79,cabinet
böka,Futon,79,bed
bökig,Gun cabinet,79,cabinet
böla,Waterbed,229,bed
böld,Accubita,29,accubita
bölja,Entertainment center,119,hifi system
bölja,Wardrobe,39,wardrobe
bön,Plant stand,49,potted plant
böna,Billiard table,29,table
böna,Filing cabinet,9,cabinet
börd,Hoosier cabinet,49,cabinet
börda,Footstool,19,footstool
bördig,Curio cabinet,129,cabinet
början,Gun cabinet,89,cabinet
börja,Bunk bed,119,bed
bössa,Bathroom cabinet,79,cabinet
böta,Daybed,199,bed
bövel,Daybed,149,bed
cabriolet,Hoosier cabinet,29,cabinet
cafeteria,Bookcase,9,bookcase
campa,Pinball machine,139,arcade
campare,Hall tree,49,hatstand
camping,Nightstand,19,nightstand
cancer,Plant stand,29,potted plant
cancerogen,Bean bag,9,bean bag
cannabis,Hatstand,39,hatstand
capita,Tuffet,79,room
cappuccino,Curio cabinet,9,cabinet
carport,Bunk bed,139,bed
cash,Tuffet,59,room
celeber,Futon,189,bed
celebritet,Sleigh bed,219,bed
celibat,Nightstand,19,nightstand
